DATE,DEXHKUS
2018-04-24,7.8468
2018-04-25,7.8468
2018-04-26,7.8461
2018-04-27,7.8483
2018-04-30,7.8479
2018-05-01,7.8488
2018-05-02,7.8495
2018-05-03,7.8495
2018-05-04,7.8493
2018-05-07,7.8496
2018-05-08,7.8494
2018-05-09,7.8498
2018-05-10,7.8497
2018-05-11,7.8498
2018-05-14,7.8494
2018-05-15,7.8497
2018-05-16,7.8499
2018-05-17,7.8496
2018-05-18,7.8498
2018-05-21,7.849
2018-05-22,7.8495
2018-05-23,7.8496
2018-05-24,7.8477
2018-05-25,7.8456
2018-05-28,.
2018-05-29,7.8455
2018-05-30,7.8476
2018-05-31,7.8439
2018-06-01,7.8454
2018-06-04,7.8454
2018-06-05,7.8468
2018-06-06,7.8472
2018-06-07,7.8462
2018-06-08,7.8456
2018-06-11,7.8462
2018-06-12,7.8464
2018-06-13,7.848
2018-06-14,7.8486
2018-06-15,7.8492
2018-06-18,7.8492
2018-06-19,7.8491
2018-06-20,7.8464
2018-06-21,7.8452
2018-06-22,7.8459
2018-06-25,7.8471
2018-06-26,7.849
2018-06-27,7.8481
2018-06-28,7.8481
2018-06-29,7.8463
2018-07-02,7.8451
2018-07-03,7.8439
2018-07-04,.
2018-07-05,7.8467
2018-07-06,7.8479
2018-07-09,7.8485
2018-07-10,7.848
2018-07-11,7.8487
2018-07-12,7.8484
2018-07-13,7.8486
2018-07-16,7.8484
2018-07-17,7.8486
2018-07-18,7.8493
2018-07-19,7.8493
2018-07-20,7.8491
2018-07-23,7.8477
2018-07-24,7.8466
2018-07-25,7.8457
2018-07-26,7.848
2018-07-27,7.8478
2018-07-30,7.848
2018-07-31,7.8484
2018-08-01,7.8486
2018-08-02,7.8492
2018-08-03,7.8486
2018-08-06,7.8482
2018-08-07,7.8492
2018-08-08,7.8489
2018-08-09,7.8495
2018-08-10,7.8495
2018-08-13,7.8495
2018-08-14,7.8499
2018-08-15,7.8496
2018-08-16,7.8494
2018-08-17,7.849
2018-08-20,7.8494
2018-08-21,7.8492
2018-08-22,7.8496
2018-08-23,7.8498
2018-08-24,7.8496
2018-08-27,7.8499
2018-08-28,7.8494
2018-08-29,7.8486
2018-08-30,7.8487
2018-08-31,7.8486
2018-09-03,.
2018-09-04,7.8491
2018-09-05,7.8492
2018-09-06,7.8495
2018-09-07,7.8494
2018-09-10,7.8496
2018-09-11,7.8494
2018-09-12,7.8485
2018-09-13,7.8485
2018-09-14,7.8465
2018-09-17,7.8432
2018-09-18,7.8432
2018-09-19,7.8451
2018-09-20,7.8426
2018-09-21,7.808
2018-09-24,7.8114
2018-09-25,7.8095
2018-09-26,7.8092
2018-09-27,7.8134
2018-09-28,7.8259
2018-10-01,7.826
2018-10-02,7.8336
2018-10-03,7.8361
2018-10-04,7.835
2018-10-05,7.8349
2018-10-08,.
2018-10-09,7.8336
2018-10-10,7.8373
2018-10-11,7.8365
2018-10-12,7.8357
2018-10-15,7.836
2018-10-16,7.8362
2018-10-17,7.8388
2018-10-18,7.8383
2018-10-19,7.8405
2018-10-22,7.8393
2018-10-23,7.8396
2018-10-24,7.8413
2018-10-25,7.8406
2018-10-26,7.8393
2018-10-29,7.8433
2018-10-30,7.8429
2018-10-31,7.8393
2018-11-01,7.8365
2018-11-02,7.8205
2018-11-05,7.8288
2018-11-06,7.8292
2018-11-07,7.8292
2018-11-08,7.8276
2018-11-09,7.8315
2018-11-12,.
2018-11-13,7.8287
2018-11-14,7.8323
2018-11-15,7.8325
2018-11-16,7.8306
2018-11-19,7.8319
2018-11-20,7.8305
2018-11-21,7.8325
2018-11-22,.
2018-11-23,7.8238
2018-11-26,7.8239
2018-11-27,7.8289
2018-11-28,7.8256
2018-11-29,7.8227
2018-11-30,7.8244
2018-12-03,7.8151
2018-12-04,7.8043
2018-12-05,.
2018-12-06,7.8111
2018-12-07,7.8141
2018-12-10,7.8136
2018-12-11,7.8156
2018-12-12,7.8139
2018-12-13,7.8125
2018-12-14,7.8103
2018-12-17,7.8121
2018-12-18,7.819
2018-12-19,7.8254
2018-12-20,7.8294
2018-12-21,7.8321
2018-12-24,.
2018-12-25,.
2018-12-26,7.8291
2018-12-27,7.8287
2018-12-28,7.8316
2018-12-31,7.8305
2019-01-01,.
2019-01-02,7.835
2019-01-03,7.8308
2019-01-04,7.8339
2019-01-07,7.8348
2019-01-08,7.838
2019-01-09,7.8369
2019-01-10,7.8378
2019-01-11,7.8393
2019-01-14,.
2019-01-15,7.8425
2019-01-16,7.8431
2019-01-17,7.8432
2019-01-18,7.8432
2019-01-21,.
2019-01-22,7.8454
2019-01-23,7.8454
2019-01-24,7.8454
2019-01-25,7.8452
2019-01-28,7.8459
2019-01-29,7.8461
2019-01-30,7.8445
2019-01-31,7.8463
2019-02-01,7.8468
2019-02-04,7.8465
2019-02-05,7.846
2019-02-06,7.8465
2019-02-07,7.8469
2019-02-08,7.8469
2019-02-11,7.848
2019-02-12,7.8484
2019-02-13,7.8485
2019-02-14,7.8472
2019-02-15,7.8477
2019-02-18,.
2019-02-19,7.8486
2019-02-20,.
2019-02-21,7.8467
2019-02-22,7.8481
2019-02-25,7.8486
2019-02-26,7.8486
2019-02-27,7.8493
2019-02-28,7.8496
2019-03-01,7.8481
2019-03-04,7.849
2019-03-05,7.8497
2019-03-06,7.8497
2019-03-07,7.8498
2019-03-08,7.8497
2019-03-11,7.8498
2019-03-12,7.8499
2019-03-13,7.8499
2019-03-14,7.8499
2019-03-15,7.8492
2019-03-18,7.8497
2019-03-19,7.8498
2019-03-20,7.8499
2019-03-21,7.8473
2019-03-22,7.8466
2019-03-25,7.8466
2019-03-26,7.849
2019-03-27,7.8491
2019-03-28,7.8499
2019-03-29,7.8498
2019-04-01,7.8495
2019-04-02,7.8495
2019-04-03,7.8496
2019-04-04,7.849
2019-04-05,7.8497
2019-04-08,7.8451
2019-04-09,7.8423
2019-04-10,7.8368
2019-04-11,7.8436
2019-04-12,7.8427
2019-04-15,7.8388
2019-04-16,7.8434
2019-04-17,7.8442
2019-04-18,7.8452
2019-04-19,7.8445
2019-04-22,7.8445
2019-04-23,7.8433
2019-04-24,7.8417
2019-04-25,7.8437
2019-04-26,7.8433
2019-04-29,7.8432
2019-04-30,7.8451
2019-05-01,7.8448
2019-05-02,7.8438
2019-05-03,7.845
2019-05-06,7.8449
2019-05-07,7.8483
2019-05-08,7.8489
2019-05-09,7.8485
2019-05-10,7.8487
2019-05-13,7.8491
2019-05-14,7.8494
2019-05-15,7.8495
2019-05-16,7.8494
2019-05-17,7.8496
2019-05-20,7.8493
2019-05-21,7.8495
2019-05-22,7.8497
2019-05-23,7.849
2019-05-24,7.849
2019-05-27,.
2019-05-28,7.8495
2019-05-29,7.8488
2019-05-30,7.8477
2019-05-31,7.8387
2019-06-03,7.8359
2019-06-04,7.8419
2019-06-05,7.8408
2019-06-06,7.8393
2019-06-07,7.8413
2019-06-10,7.843
2019-06-11,7.8369
2019-06-12,7.825
2019-06-13,7.8289
2019-06-14,7.8259
2019-06-17,7.8322
2019-06-18,7.8319
2019-06-19,7.8235
2019-06-20,7.8137
2019-06-21,7.8091
2019-06-24,7.8085
2019-06-25,7.8104
2019-06-26,7.808
2019-06-27,7.8144
2019-06-28,7.8103
2019-07-01,7.8127
2019-07-02,7.8001
2019-07-03,7.7975
2019-07-04,.
2019-07-05,7.7956
2019-07-08,7.7989
2019-07-09,7.8101
2019-07-10,7.8159
2019-07-11,7.8211
2019-07-12,7.824
2019-07-15,7.8265
2019-07-16,7.817
2019-07-17,7.8133
2019-07-18,7.8166
2019-07-19,7.806
2019-07-22,7.8099
2019-07-23,7.8109
2019-07-24,7.8126
2019-07-25,7.8143
2019-07-26,7.8191
2019-07-29,7.8192
2019-07-30,7.8241
2019-07-31,7.8275
2019-08-01,7.8266
2019-08-02,7.8288
2019-08-05,7.8413
2019-08-06,7.8384
2019-08-07,7.8429
2019-08-08,7.8403
2019-08-09,7.8426
2019-08-12,7.8464
2019-08-13,7.8462
2019-08-14,7.8467
2019-08-15,7.8411
2019-08-16,7.8426
2019-08-19,7.8457
2019-08-20,7.8434
2019-08-21,7.8435
2019-08-22,7.8404
2019-08-23,7.8438
2019-08-26,7.8457
2019-08-27,7.8469
2019-08-28,7.8439
2019-08-29,7.8462
2019-08-30,7.8403
2019-09-02,.
2019-09-03,7.8425
2019-09-04,7.8386
2019-09-05,7.8378
2019-09-06,7.8389
2019-09-09,7.8378
2019-09-10,7.84
2019-09-11,7.8396
2019-09-12,7.8262
2019-09-13,7.8237
2019-09-16,7.8177
2019-09-17,7.822
2019-09-18,7.8305
2019-09-19,7.8318
2019-09-20,7.8382
2019-09-23,7.8401
2019-09-24,7.8406
2019-09-25,7.8379
2019-09-26,7.837
2019-09-27,7.8395
2019-09-30,7.8401
2019-10-01,7.8425
2019-10-02,7.8431
2019-10-03,7.8433
2019-10-04,7.8433
2019-10-07,7.8436
2019-10-08,7.8447
2019-10-09,7.8454
2019-10-10,7.8411
2019-10-11,7.8441
2019-10-14,.
2019-10-15,7.8438
2019-10-16,7.8446
2019-10-17,7.8442
2019-10-18,7.8427
2019-10-21,7.8437
2019-10-22,7.8426
2019-10-23,7.8414
2019-10-24,7.8371
2019-10-25,7.8375
2019-10-28,7.8394
2019-10-29,7.8398
2019-10-30,7.8404
2019-10-31,7.8376
2019-11-01,7.8365
2019-11-04,7.836
2019-11-05,7.8325
2019-11-06,7.826
2019-11-07,7.8265
2019-11-08,7.8256
2019-11-11,.
2019-11-12,7.8273
2019-11-13,7.8302
2019-11-14,7.8289
2019-11-15,7.8261
2019-11-18,7.8274
2019-11-19,7.8279
2019-11-20,7.8252
2019-11-21,7.8208
2019-11-22,7.8242
2019-11-25,7.8263
2019-11-26,7.8286
2019-11-27,7.8281
2019-11-28,.
2019-11-29,7.8267
2019-12-02,7.8284
2019-12-03,7.8286
2019-12-04,7.8288
2019-12-05,7.8289
2019-12-06,7.8288
2019-12-09,7.8284
2019-12-10,7.8266
2019-12-11,7.8117
2019-12-12,7.8056
2019-12-13,7.7951
2019-12-16,7.7933
2019-12-17,7.789
2019-12-18,7.7867
2019-12-19,7.7955
2019-12-20,7.7969
2019-12-23,7.785
2019-12-24,7.7872
2019-12-25,.
2019-12-26,7.788
2019-12-27,7.7874
2019-12-30,7.7857
2019-12-31,7.7894
2020-01-01,.
2020-01-02,7.7889
2020-01-03,7.7779
2020-01-06,7.769
2020-01-07,7.7764
2020-01-08,7.7753
2020-01-09,7.7664
2020-01-10,7.7661
2020-01-13,7.7719
2020-01-14,7.7755
2020-01-15,7.7707
2020-01-16,7.7714
2020-01-17,7.7678
2020-01-20,.
2020-01-21,7.7693
2020-01-22,7.7718
2020-01-23,7.7725
2020-01-24,7.7721
2020-01-27,7.777
2020-01-28,7.7759
2020-01-29,7.7721
2020-01-30,7.7672
2020-01-31,7.7665
2020-02-03,7.7678
2020-02-04,7.7652
2020-02-05,7.764
2020-02-06,7.763
2020-02-07,7.7651
2020-02-10,7.7657
2020-02-11,7.7657
2020-02-12,7.7702
2020-02-13,7.7668
2020-02-14,7.7672
2020-02-17,.
2020-02-18,7.7674
2020-02-19,7.7719
2020-02-20,7.7831
2020-02-21,7.7873
2020-02-24,7.7951
2020-02-25,7.7917
2020-02-26,7.7937
2020-02-27,7.7943
2020-02-28,7.7927
2020-03-02,7.782
2020-03-03,7.7724
2020-03-04,7.7712
2020-03-05,7.7734
2020-03-06,7.771
2020-03-09,7.7733
2020-03-10,7.7707
2020-03-11,7.7698
2020-03-12,7.7863
2020-03-13,7.7731
2020-03-16,7.7696
2020-03-17,7.7632
2020-03-18,7.7686
2020-03-19,7.7603
2020-03-20,7.7554
2020-03-23,7.7557
2020-03-24,7.7561
2020-03-25,7.7528
2020-03-26,7.752
2020-03-27,7.7511
2020-03-30,7.7533
2020-03-31,7.7513
2020-04-01,7.7528
2020-04-02,7.7521
2020-04-03,7.753
2020-04-06,7.7524
2020-04-07,7.7517
2020-04-08,7.7517
2020-04-09,7.7527
2020-04-10,7.7524
2020-04-13,7.7523
2020-04-14,7.7511
2020-04-15,7.7502
2020-04-16,7.7508
2020-04-17,7.7506
2020-04-20,7.7501
2020-04-21,7.75
2020-04-22,7.75
2020-04-23,7.75
2020-04-24,7.7506
2020-04-27,7.7499
2020-04-28,7.7498
2020-04-29,7.7503
2020-04-30,7.7514
2020-05-01,7.7517
2020-05-04,7.7532
2020-05-05,7.7534
2020-05-06,7.752
2020-05-07,7.7505
2020-05-08,7.7512
2020-05-11,7.7504
2020-05-12,7.7506
2020-05-13,7.7506
2020-05-14,7.7508
2020-05-15,7.7511
2020-05-18,7.7513
2020-05-19,7.7508
2020-05-20,7.75
2020-05-21,7.755
2020-05-22,7.7561
2020-05-25,.
2020-05-26,7.7526
2020-05-27,7.7526
2020-05-28,7.7522
2020-05-29,7.7513
2020-06-01,7.7514
2020-06-02,7.7509
2020-06-03,7.7501
2020-06-04,7.7499
2020-06-05,7.7499
2020-06-08,7.7498
2020-06-09,7.7499
2020-06-10,7.7499
2020-06-11,7.7502
2020-06-12,7.7499
2020-06-15,7.75
2020-06-16,7.7499
2020-06-17,7.7499
2020-06-18,7.7501
2020-06-19,7.75
2020-06-22,7.75
2020-06-23,7.75
2020-06-24,7.7502
2020-06-25,7.7504
2020-06-26,7.7501
2020-06-29,7.7504
2020-06-30,7.7501
2020-07-01,7.7503
2020-07-02,7.7501
2020-07-03,.
2020-07-06,7.7499
2020-07-07,7.7499
2020-07-08,7.7499
2020-07-09,7.7499
2020-07-10,7.7503
2020-07-13,7.7506
2020-07-14,7.7508
2020-07-15,7.7527
2020-07-16,7.7533
2020-07-17,7.7538
2020-07-20,7.7517
2020-07-21,7.7507
2020-07-22,7.752
2020-07-23,7.7511
2020-07-24,7.7516
2020-07-27,7.751
2020-07-28,7.7501
2020-07-29,7.75
2020-07-30,7.75
2020-07-31,7.75
2020-08-03,7.7503
2020-08-04,7.75
2020-08-05,7.7501
2020-08-06,7.75
2020-08-07,7.7504
2020-08-10,7.7502
2020-08-11,7.75
2020-08-12,7.7505
2020-08-13,7.7503
2020-08-14,7.7506
2020-08-17,7.7503
2020-08-18,7.7501
2020-08-19,7.75
2020-08-20,7.75
2020-08-21,7.7502
2020-08-24,7.75
2020-08-25,7.7501
2020-08-26,7.7502
2020-08-27,7.7498
2020-08-28,7.7502
2020-08-31,7.7501
2020-09-01,7.7499
2020-09-02,7.7501
2020-09-03,7.7501
2020-09-04,7.7504
2020-09-07,.
2020-09-08,7.7503
2020-09-09,7.7503
2020-09-10,7.75
2020-09-11,7.7502
2020-09-14,7.7499
2020-09-15,7.7499
2020-09-16,7.75
2020-09-17,7.75
2020-09-18,7.7499
2020-09-21,7.75
2020-09-22,7.7501
2020-09-23,7.7499
2020-09-24,7.7499
2020-09-25,7.75
2020-09-28,7.75
2020-09-29,7.75
2020-09-30,7.75
2020-10-01,7.7501
2020-10-02,7.7501
2020-10-05,7.75
2020-10-06,7.75
2020-10-07,7.75
2020-10-08,7.75
2020-10-09,7.75
2020-10-12,.
2020-10-13,7.7498
2020-10-14,7.7499
2020-10-15,7.7499
2020-10-16,7.75
2020-10-19,7.7499
2020-10-20,7.7499
2020-10-21,7.7499
2020-10-22,7.75
2020-10-23,7.7498
2020-10-26,7.75
2020-10-27,7.75
2020-10-28,7.75
2020-10-29,7.7532
2020-10-30,7.7548
2020-11-02,7.7505
2020-11-03,7.7505
2020-11-04,7.7552
2020-11-05,7.7548
2020-11-06,7.7532
2020-11-09,7.7538
2020-11-10,7.7532
2020-11-11,.
2020-11-12,7.7543
2020-11-13,7.7532
2020-11-16,7.7524
2020-11-17,7.7522
2020-11-18,7.7524
2020-11-19,7.753
2020-11-20,7.7525
2020-11-23,7.7515
2020-11-24,7.7512
2020-11-25,7.7508
2020-11-26,.
2020-11-27,.
2020-11-30,7.7522
2020-12-01,7.7519
2020-12-02,7.7518
2020-12-03,7.7511
2020-12-04,7.7505
2020-12-07,7.7505
2020-12-08,7.7511
2020-12-09,7.7519
2020-12-10,7.7507
2020-12-11,7.7508
2020-12-14,7.7517
2020-12-15,7.7512
2020-12-16,7.7518
2020-12-17,7.7519
2020-12-18,7.752
2020-12-21,7.7524
2020-12-22,7.7526
2020-12-23,7.7529
2020-12-24,.
2020-12-25,.
2020-12-28,7.7536
2020-12-29,7.7539
2020-12-30,7.7521
2020-12-31,7.7534
2021-01-01,.
2021-01-04,7.7537
2021-01-05,7.7533
2021-01-06,7.7532
2021-01-07,7.7534
2021-01-08,7.7555
2021-01-11,7.7554
2021-01-12,7.7549
2021-01-13,7.7538
2021-01-14,7.7543
2021-01-15,7.7537
2021-01-18,.
2021-01-19,7.7522
2021-01-20,.
2021-01-21,7.7517
2021-01-22,7.7519
2021-01-25,7.7517
2021-01-26,7.7523
2021-01-27,7.7518
2021-01-28,7.7531
2021-01-29,7.7531
2021-02-01,7.7527
2021-02-02,7.7515
2021-02-03,7.7516
2021-02-04,7.7524
2021-02-05,7.7524
2021-02-08,7.7525
2021-02-09,7.7516
2021-02-10,7.7522
2021-02-11,7.7526
2021-02-12,7.7528
2021-02-15,.
2021-02-16,7.7522
2021-02-17,7.7522
2021-02-18,7.7528
2021-02-19,7.7531
2021-02-22,7.7536
2021-02-23,7.7536
2021-02-24,7.7546
2021-02-25,7.7536
2021-02-26,7.7567
2021-03-01,7.7565
2021-03-02,7.7575
2021-03-03,7.7562
2021-03-04,7.7582
2021-03-05,7.7642
2021-03-08,7.7698
2021-03-09,7.7617
2021-03-10,7.7611
2021-03-11,7.76
2021-03-12,7.7656
2021-03-15,7.7658
2021-03-16,7.7653
2021-03-17,7.767
2021-03-18,7.7645
2021-03-19,7.7646
2021-03-22,7.7662
2021-03-23,7.7669
2021-03-24,7.7675
2021-03-25,7.7688
2021-03-26,7.7686
2021-03-29,7.7725
2021-03-30,7.7746
2021-03-31,7.7746
2021-04-01,7.7764
2021-04-02,7.7759
2021-04-05,7.7755
2021-04-06,7.776
2021-04-07,7.7849
2021-04-08,7.7763
2021-04-09,7.7783
2021-04-12,7.773
2021-04-13,7.7739
2021-04-14,7.7668
2021-04-15,7.7666
2021-04-16,7.7699
2021-04-19,7.7662
2021-04-20,7.7609
2021-04-21,7.7636
2021-04-22,7.7596
2021-04-23,7.7605
2021-04-26,7.7601
2021-04-27,7.7612
2021-04-28,7.7637
2021-04-29,7.7635
2021-04-30,7.7664
2021-05-03,7.7662
2021-05-04,7.7677
2021-05-05,7.7697
2021-05-06,7.7686
2021-05-07,7.7664
2021-05-10,7.7651
2021-05-11,7.7677
2021-05-12,7.7667
2021-05-13,7.7686
2021-05-14,7.7663
2021-05-17,7.7661
2021-05-18,7.7657
2021-05-19,7.7647
2021-05-20,7.7631
2021-05-21,7.764
2021-05-24,7.7652
2021-05-25,7.7624
2021-05-26,7.7622
2021-05-27,7.7608
2021-05-28,7.761
2021-05-31,.
2021-06-01,7.7594
2021-06-02,7.7595
2021-06-03,7.7584
2021-06-04,7.7566
2021-06-07,7.7592
2021-06-08,7.7599
2021-06-09,7.7599
2021-06-10,7.7599
2021-06-11,7.7604
2021-06-14,7.7621
2021-06-15,7.7618
2021-06-16,7.7621
2021-06-17,7.7643
2021-06-18,7.7627
2021-06-21,7.7641
2021-06-22,7.7666
2021-06-23,7.7649
2021-06-24,7.7628
2021-06-25,7.7612
2021-06-28,7.7623
2021-06-29,7.764
2021-06-30,7.7658
2021-07-01,7.7656
2021-07-02,7.7667
2021-07-05,.
2021-07-06,7.767
2021-07-07,7.7672
2021-07-08,7.768
2021-07-09,7.7676
2021-07-12,7.7669
2021-07-13,7.7651
2021-07-14,7.7673
2021-07-15,7.7677
2021-07-16,7.7676
2021-07-19,7.7705
2021-07-20,7.7728
2021-07-21,7.7727
2021-07-22,7.7702
2021-07-23,7.7697
2021-07-26,7.7785
2021-07-27,7.7837
2021-07-28,7.78
2021-07-29,7.7729
2021-07-30,7.7723
2021-08-02,7.7735
2021-08-03,7.7776
2021-08-04,7.7751
2021-08-05,7.7774
2021-08-06,7.7783
2021-08-09,7.7808
2021-08-10,7.7814
2021-08-11,7.7788
2021-08-12,7.7814
2021-08-13,7.7827
2021-08-16,7.7838
2021-08-17,7.7915
2021-08-18,7.7867
2021-08-19,7.79
2021-08-20,7.7897
2021-08-23,7.7925
2021-08-24,7.7882
2021-08-25,7.7855
2021-08-26,7.7869
2021-08-27,7.7875
2021-08-30,7.7869
2021-08-31,7.7779
2021-09-01,7.7764
2021-09-02,7.7708
2021-09-03,7.7711
2021-09-06,.
2021-09-07,7.7751
2021-09-08,7.7755
2021-09-09,7.7775
2021-09-10,7.7786
2021-09-13,7.7792
2021-09-14,7.7782
2021-09-15,7.7824
2021-09-16,7.7834
2021-09-17,7.781
2021-09-20,7.7867
2021-09-21,7.7877
2021-09-22,7.7862
2021-09-23,7.7843
2021-09-24,7.7851
2021-09-27,7.7831
2021-09-28,7.7835
2021-09-29,7.7845
2021-09-30,7.785
2021-10-01,7.7848
2021-10-04,7.7871
2021-10-05,7.7845
2021-10-06,7.7859
2021-10-07,7.7842
2021-10-08,7.7837
2021-10-11,.
2021-10-12,7.7812
2021-10-13,7.7794
2021-10-14,7.778
2021-10-15,7.7785
2021-10-18,7.7789
2021-10-19,7.7756
2021-10-20,7.7744
2021-10-21,7.7746
2021-10-22,7.7725
2021-10-25,7.7732
2021-10-26,7.7755
2021-10-27,7.7771
2021-10-28,7.7774
2021-10-29,7.779
2021-11-01,7.7827
2021-11-02,7.7819
2021-11-03,7.7842
2021-11-04,7.7823
2021-11-05,7.7832
